session_id,auction_tier,date,hour,continuous_game_number,mode,schema_version,duration_seconds,termination_reason,round_count_observed,parse_quality_status,parse_limitation_count,protocol_status,protocol_parser_version,protocol_event_count,protocol_valid_event_count,protocol_unknown_event_count,protocol_schema_mismatch_count,protocol_settlement_valid,settlement_total,settlement_confidence,treasure_count,detected_value_sum,value_sum_difference,value_sum_matches,catalog_assignment_found,catalog_assignment_mode,catalog_independent_of_settlement_total,geometry_source,geometry_settlement_independent,final_occupied_cells,identity_review_item_count,clue_quality_conflict_count,treasure_blue_count,treasure_purple_count,treasure_gold_count,treasure_other_quality_count,treasure_1x1_count,treasure_1x2_count,treasure_2x1_count,treasure_2x2_count,treasure_other_size_count,treasure_value_min,treasure_value_median,treasure_value_mean,treasure_value_max,postgame_review_status,postgame_value_gate_status,postgame_value_gate_matches,final_treasure_review_status
session_1e870fe0ee63865b,S,2026-08-01,1,38,adb-observer,1,190.531,final-capture-complete,4,needs_review,3,complete,auction-protocol-v2,64,63,1,0,true,4498973,0.992153,52,4931356,432383,false,true,classifier,true,yolo26n_background_catalog_scored,true,171,2,0,11,18,13,10,8,8,5,8,23,1420,46464.0,94833.769231,713390,final_total_conflict,mismatched,false,conflict
session_2062c312842ab0c9,S,2026-08-01,1,39,adb-observer,1,158.828,final-capture-complete,3,needs_review,3,complete,auction-protocol-v2,48,47,1,0,true,10954653,0.990928,60,11437940,483287,false,true,classifier,true,yolo26n_background_catalog_scored,true,194,1,0,11,16,19,14,15,6,4,9,26,2360,79737.0,190632.333333,1956574,final_total_conflict,mismatched,false,conflict
session_506910b1c5011b84,S,2026-08-01,1,40,adb-observer,1,194.812,final-capture-complete,4,complete_with_identity_review,3,complete,auction-protocol-v2,64,58,6,0,true,4002804,0.99279,14,4002804,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,57,1,0,2,7,3,2,1,2,0,1,10,3797,73106.0,285914.571429,3061687,reviewed,matched,true,auto_confirmed
session_cdc4ad8f90677f7a,S,2026-08-01,1,41,adb-observer,1,230.953,final-capture-complete,5,complete_with_identity_review,3,complete,auction-protocol-v2,86,78,8,0,true,5478696,0.98797,30,5478696,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,98,1,0,5,13,10,2,5,2,3,2,18,2446,56185.0,182623.2,3061687,reviewed,matched,true,auto_confirmed
session_fe3b4a76ed07104a,S,2026-08-01,1,42,adb-observer,1,234.39,final-capture-complete,5,complete,3,complete,auction-protocol-v2,79,76,3,0,true,6471389,0.975649,36,6471389,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,133,0,0,6,17,10,3,5,3,2,7,19,7982,86374.5,179760.805556,2539483,reviewed,matched,true,auto_confirmed
session_97f563d2a878e114,S,2026-08-01,1,43,adb-observer,1,179.641,final-capture-complete,5,complete,3,complete,auction-protocol-v2,77,77,0,0,true,4474245,0.983212,33,4474245,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,108,0,0,5,8,14,6,5,5,4,4,15,2446,70278,135583.181818,878245,reviewed,matched,true,auto_confirmed
session_6e35873a8d892183,S,2026-08-01,1,44,adb-observer,1,44.468,final-capture-complete,1,complete,3,complete,auction-protocol-v2,17,17,0,0,true,910540,0.992206,10,910540,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,31,0,0,2,4,3,1,3,1,2,1,3,8454,95398.5,91054.0,226538,reviewed,matched,true,auto_confirmed
session_4aa5215410298c04,S,2026-08-01,1,45,adb-observer,1,181.438,final-capture-complete,3,complete_with_identity_review,3,complete,auction-protocol-v2,45,44,1,0,true,4336613,0.98347,44,4336613,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,139,1,0,15,9,13,7,10,6,5,2,21,2360,40899.0,98559.386364,713390,reviewed,matched,true,auto_confirmed
session_90eb7020f06ed441,S,2026-08-01,1,46,adb-observer,1,179.953,final-capture-complete,5,complete,3,complete,auction-protocol-v2,78,78,0,0,true,2647706,0.997445,26,2647706,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,73,0,0,8,8,7,3,6,2,5,2,11,6685,64279.0,101834.846154,499425,reviewed,matched,true,auto_confirmed
session_84c7cc7ab83e2d9f,S,2026-08-01,1,47,adb-observer,1,91.828,final-capture-complete,2,complete,3,complete,auction-protocol-v2,33,33,0,0,true,3228362,0.954778,18,3228362,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,76,0,0,5,5,6,2,2,2,2,0,12,5567,82254.5,179353.444444,1878833,reviewed,matched,true,auto_confirmed
session_b708fc949befd5e9,S,2026-08-01,1,48,adb-observer,1,115.515,final-capture-complete,3,complete,3,complete,auction-protocol-v2,48,48,0,0,true,5362351,0.988191,20,5362351,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,89,0,0,3,6,6,5,1,2,3,3,11,1420,108258.0,268117.55,2394967,reviewed,matched,true,auto_confirmed
session_29a3b3c19cd42784,S,2026-08-01,1,49,adb-observer,1,156.453,final-capture-complete,4,complete,3,complete,auction-protocol-v2,66,63,3,0,true,2033710,0.9615,28,2033710,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,84,0,0,8,9,6,5,7,5,3,4,9,1814,46464.0,72632.5,283538,reviewed,matched,true,auto_confirmed
session_8d95ed46f79cc23d,S,2026-08-01,2,50,adb-observer,1,275.031,final-capture-complete,5,complete_with_identity_review,3,complete,auction-protocol-v2,79,77,2,0,true,5975710,0.987639,48,5975710,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,147,1,0,9,19,14,6,10,9,4,6,19,8661,88911.5,124493.958333,1561430,reviewed,matched,true,auto_confirmed
session_36b7c05486e4c415,S,2026-08-01,2,51,adb-observer,1,54.219,final-capture-complete,1,complete,3,complete,auction-protocol-v2,17,17,0,0,true,2682939,0.988843,26,2682939,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,87,0,0,4,7,9,6,7,2,2,6,9,2446,100207.0,103189.961538,364855,reviewed,matched,true,auto_confirmed
session_b588a8cd290745dd,S,2026-08-01,2,52,adb-observer,1,179.891,final-capture-complete,5,needs_review,3,complete,auction-protocol-v2,79,78,1,0,true,1042476,0.996231,12,1057034,14558,false,true,classifier,true,yolo26n_background_catalog_scored,true,36,2,0,1,3,5,3,2,2,1,1,6,3797,90550.5,88086.166667,221819,final_total_conflict,mismatched,false,conflict
session_a76f75eb86e68db8,S,2026-08-01,2,53,adb-observer,1,160.016,final-capture-complete,2,needs_review,3,complete,auction-protocol-v2,33,31,2,0,true,4356256,0.975233,48,4356256,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,156,0,2,13,17,11,7,9,8,4,6,21,2446,64024.5,90755.333333,489972,reviewed,matched,true,auto_confirmed
session_82b17a2de9e6ea6f,S,2026-08-01,2,54,adb-observer,1,63.937,final-capture-complete,1,complete_with_identity_review,3,complete,auction-protocol-v2,18,18,0,0,true,4908170,0.997119,27,4908170,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,98,1,0,5,6,9,7,2,4,3,7,11,1420,60018,181784.074074,1680426,reviewed,matched,true,auto_confirmed
session_b9fb58008c6fb33f,S,2026-08-01,2,55,adb-observer,1,44.922,final-capture-complete,1,complete,3,complete,auction-protocol-v2,20,18,2,0,true,3246101,0.992981,11,3246101,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,30,0,0,1,3,4,3,3,1,3,1,3,6685,61123,295100.090909,1733281,reviewed,matched,true,auto_confirmed
session_8e9aa56427bc8383,S,2026-08-01,2,56,adb-observer,1,93.485,final-capture-complete,1,complete_with_identity_review,3,complete,auction-protocol-v2,18,18,0,0,true,6095134,0.993049,57,6095134,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,184,2,0,18,19,12,8,11,3,8,10,25,2446,61123,106932.175439,713390,reviewed,matched,true,auto_confirmed
session_6148cc0cfda93e82,S,2026-08-01,2,57,adb-observer,1,202.375,protocol-settlement-complete,5,needs_review,3,complete,auction-protocol-v2,71,70,1,0,true,5111344,0.998137,35,3000716,-2110628,false,true,classifier,true,yolo26n_background_catalog_scored,true,100,2,0,8,11,11,5,5,8,6,4,12,1420,70278,85734.742857,284912,final_total_conflict,mismatched,false,conflict
session_caaead5693650eff,S,2026-08-01,2,58,adb-observer,1,79.078,final-capture-complete,1,complete,3,complete,auction-protocol-v2,18,17,1,0,true,4440759,0.977755,33,4440759,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,118,0,0,8,13,10,2,5,3,2,4,19,2360,73106,134568.454545,1587435,reviewed,matched,true,auto_confirmed
session_5855457e6f2c150a,S,2026-08-01,2,59,adb-observer,1,186.125,final-capture-complete,3,complete,3,complete,auction-protocol-v2,46,44,2,0,true,5053952,0.993976,33,5053952,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,117,0,0,4,12,11,6,3,2,5,10,13,3797,71497,153150.060606,1587435,reviewed,matched,true,auto_confirmed
session_b124c607d3cba762,S,2026-08-01,2,60,adb-observer,1,136.547,final-capture-complete,3,needs_review,3,complete,auction-protocol-v2,52,48,4,0,true,5382700,0.967058,60,5382700,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,205,2,1,13,19,20,8,9,9,4,8,30,1814,70278.0,89711.666667,302326,reviewed,matched,true,auto_confirmed
session_b1e04a2a76e3b74d,S,2026-08-01,2,61,adb-observer,1,213.281,final-capture-complete,5,needs_review,3,complete,auction-protocol-v2,82,77,5,0,true,2773630,0.985497,43,2773630,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,153,0,2,12,14,11,6,6,4,7,8,18,4507,42261,64503.023256,281034,reviewed,matched,true,auto_confirmed
session_93c616b8b6d49ef7,S,2026-08-01,2,62,adb-observer,1,106.844,final-capture-complete,3,complete,3,complete,auction-protocol-v2,43,42,1,0,true,1188666,0.976694,10,1188666,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,28,0,0,1,3,5,1,0,5,0,0,5,7982,109734.0,118866.6,281034,reviewed,matched,true,auto_confirmed
session_36e4b5542df85271,S,2026-08-01,2,63,adb-observer,1,180.312,final-capture-complete,4,complete,3,complete,auction-protocol-v2,62,62,0,0,true,3120816,0.989405,24,3120816,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,93,0,0,4,9,8,3,3,0,1,7,13,7279,94369.0,130034.0,659511,reviewed,matched,true,auto_confirmed
session_eadcb541c084e768,S,2026-08-01,2,64,adb-observer,1,47.968,final-capture-complete,1,complete,3,complete,auction-protocol-v2,19,18,1,0,true,1851141,0.999797,14,1851141,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,53,0,0,1,8,3,2,0,0,4,3,7,2446,86233.5,132224.357143,630423,reviewed,matched,true,auto_confirmed
session_12e2dd75b016a3b0,S,2026-08-01,2,65,adb-observer,1,49.344,final-capture-complete,1,complete,3,complete,auction-protocol-v2,20,17,3,0,true,1522529,0.986,21,1522529,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,73,0,0,7,5,5,4,4,2,2,1,12,2446,36887,72501.380952,385956,reviewed,matched,true,auto_confirmed
session_a7977add14fe78de,S,2026-08-01,2,66,adb-observer,1,50.531,final-capture-complete,1,complete,3,complete,auction-protocol-v2,18,18,0,0,true,1128122,0.998268,15,1128122,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,49,0,0,3,5,4,3,1,3,3,3,5,3797,47954,75208.133333,247007,reviewed,matched,true,auto_confirmed
session_4e9ddf59a7769cab,S,2026-08-01,2,67,adb-observer,1,78.125,final-capture-complete,1,needs_review,3,complete,auction-protocol-v2,19,18,1,0,true,6765794,0.986512,37,6771465,5671,false,true,classifier,true,yolo26n_background_catalog_scored,true,138,0,0,7,14,9,7,5,2,4,4,22,2360,92730,183012.567568,2394967,final_total_conflict,mismatched,false,conflict
session_cea5071ec1a1741b,S,2026-08-01,2,68,adb-observer,1,78.328,final-capture-complete,2,complete,3,complete,auction-protocol-v2,32,30,2,0,true,4507540,0.975612,26,4507540,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,76,0,0,3,10,6,7,8,1,4,4,9,6271,97037.5,173366.923077,971708,reviewed,matched,true,auto_confirmed
session_5c254d667d96ffba,S,2026-08-01,2,69,adb-observer,1,52.859,final-capture-complete,1,complete,3,complete,auction-protocol-v2,19,18,1,0,true,1711871,0.999782,21,1711871,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,68,0,0,5,9,6,1,3,3,0,5,10,3844,71497,81517.666667,198487,reviewed,matched,true,auto_confirmed
session_5f146a0a4d6dcfa2,S,2026-08-01,2,70,adb-observer,1,170.031,final-capture-complete,5,complete,3,complete,auction-protocol-v2,78,78,0,0,true,2007730,0.998085,21,2007730,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,53,0,0,5,7,7,2,4,2,5,2,8,1814,98067,95606.190476,247007,reviewed,matched,true,auto_confirmed
session_fb027c26c4319865,S,2026-08-01,2,71,adb-observer,1,187.031,final-capture-complete,4,complete_with_identity_review,3,complete,auction-protocol-v2,63,63,0,0,true,3197594,0.985302,38,3197594,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,120,1,0,9,11,12,6,5,5,6,6,16,1420,82415.0,84147.210526,281034,reviewed,matched,true,auto_confirmed
session_4abe18f9d5c7ebb6,S,2026-08-01,2,72,adb-observer,1,166.907,final-capture-complete,3,needs_review,3,complete,auction-protocol-v2,47,47,0,0,true,6262975,0.990301,61,6799096,536121,false,true,classifier,true,yolo26n_background_catalog_scored,true,181,2,0,13,15,25,8,13,10,6,7,25,1420,79737,111460.590164,971708,final_total_conflict,mismatched,false,conflict
session_01abd487fef0c695,S,2026-08-01,2,73,adb-observer,1,81.641,final-capture-complete,1,needs_review,3,complete,auction-protocol-v2,18,17,1,0,true,5753920,0.977902,51,6235438,481518,false,true,classifier,true,yolo26n_background_catalog_scored,true,171,1,0,14,15,12,10,9,6,5,8,23,1814,51756,122263.490196,886532,final_total_conflict,mismatched,false,conflict
session_e5e25a23059c65ab,S,2026-08-01,3,74,adb-observer,1,159.968,final-capture-complete,4,complete,3,complete,auction-protocol-v2,64,63,1,0,true,1911840,0.998055,10,1911840,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,34,0,0,1,3,3,3,1,1,2,3,3,1420,109576.0,191184.0,1083805,reviewed,matched,true,auto_confirmed
session_88ddf802a69e1ccd,S,2026-08-01,3,75,adb-observer,1,86.953,final-capture-complete,2,complete,3,complete,auction-protocol-v2,34,33,1,0,true,2342085,0.990023,20,2342085,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,73,0,0,3,8,6,3,3,2,0,3,12,2446,87872.5,117104.25,499425,reviewed,matched,true,auto_confirmed
session_100e478c834234e8,S,2026-08-01,3,76,adb-observer,1,50.016,final-capture-complete,1,complete,3,complete,auction-protocol-v2,18,18,0,0,true,1124390,0.995121,14,1124390,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,58,0,0,4,4,5,1,1,1,0,1,11,2360,64024.5,80313.571429,281034,reviewed,matched,true,auto_confirmed
session_4f03d1a0ec41e30e,S,2026-08-01,3,77,adb-observer,1,62.109,final-capture-complete,1,complete,3,complete,auction-protocol-v2,18,18,0,0,true,2802807,0.991417,35,2802807,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,102,0,0,8,14,9,4,6,4,5,6,14,4507,73106,80080.2,283538,reviewed,matched,true,auto_confirmed
session_5e5b6823e9a99552,S,2026-08-01,3,78,adb-observer,1,103.938,final-capture-complete,2,complete,3,complete,auction-protocol-v2,36,33,3,0,true,4485135,0.991232,50,4485135,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,167,0,0,10,19,14,7,10,2,11,5,22,1814,70620.5,89702.7,302326,reviewed,matched,true,auto_confirmed
session_01a3fb6169341789,S,2026-08-01,3,79,adb-observer,1,83.422,final-capture-complete,2,complete,3,complete,auction-protocol-v2,34,33,1,0,true,3892605,0.990395,25,3892605,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,93,0,0,4,10,8,3,4,0,2,7,12,5567,70278,155704.2,1956574,reviewed,matched,true,auto_confirmed
session_66487cccbfd604cf,S,2026-08-01,3,80,adb-observer,1,258.641,final-capture-complete,5,needs_review,3,complete,auction-protocol-v2,78,78,0,0,true,6428358,0.982217,58,6346612,-81746,false,true,classifier,true,yolo26n_background_catalog_scored,true,174,2,0,11,17,20,10,11,10,7,9,21,2360,78295.0,109424.344828,878245,final_total_conflict,mismatched,false,conflict
session_45d5291b609c2e01,S,2026-08-01,3,81,adb-observer,1,96.016,final-capture-complete,2,complete,3,complete,auction-protocol-v2,31,29,2,0,true,2410802,0.993731,33,2410802,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,108,0,0,9,10,11,3,5,6,3,4,15,1420,67435,73054.606061,302326,reviewed,matched,true,auto_confirmed
session_91732961148d969c,S,2026-08-01,3,82,adb-observer,1,224.328,final-capture-complete,5,complete,3,complete,auction-protocol-v2,78,78,0,0,true,4319808,0.9957,26,4319808,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,96,0,0,2,9,8,7,6,3,1,4,12,1420,86233.5,166146.461538,1083805,reviewed,matched,true,auto_confirmed
session_872c04a138fd1187,S,2026-08-01,3,83,adb-observer,1,211.515,final-capture-complete,5,complete,3,complete,auction-protocol-v2,77,77,0,0,true,5256198,0.987751,47,5256198,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,157,0,0,8,19,13,7,13,6,4,4,20,1814,73106,111834.0,706471,reviewed,matched,true,auto_confirmed
session_bf93ad849e95f9cf,S,2026-08-01,3,84,adb-observer,1,76.172,final-capture-complete,1,complete_with_identity_review,3,complete,auction-protocol-v2,17,17,0,0,true,5816345,0.979058,53,5816345,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,160,1,0,13,15,15,10,17,5,5,9,17,1420,71497,109742.358491,886532,reviewed,matched,true,auto_confirmed
session_aefb500108e45b06,S,2026-08-01,3,85,adb-observer,1,91.0,final-capture-complete,1,complete,3,complete,auction-protocol-v2,17,17,0,0,true,3811424,0.997815,33,3811424,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,106,0,0,9,10,10,4,8,5,2,3,15,1420,60614,115497.69697,1307336,reviewed,matched,true,auto_confirmed
session_a4341feca3464706,S,2026-08-01,3,86,adb-observer,1,202.547,final-capture-complete,5,complete,3,complete,auction-protocol-v2,80,78,2,0,true,3944842,0.991781,19,3944842,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,71,0,0,5,6,5,3,3,0,2,4,10,1814,67435,207623.263158,2539483,reviewed,matched,true,auto_confirmed
session_c200913ad2bcd8a4,S,2026-08-01,3,87,adb-observer,1,82.516,final-capture-complete,1,needs_review,3,complete,auction-protocol-v2,19,18,1,0,true,6497602,0.988395,57,7261977,764375,false,true,classifier,true,yolo26n_background_catalog_scored,true,172,2,0,9,23,17,8,16,7,5,6,23,1814,73106,127403.105263,1080961,final_total_conflict,mismatched,false,conflict
session_12dd90ed330b253e,S,2026-08-01,3,88,adb-observer,1,151.765,final-capture-complete,4,complete,3,complete,auction-protocol-v2,61,61,0,0,true,2329021,0.998992,18,2329021,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,48,0,0,3,7,4,4,7,1,2,2,6,1420,74740.5,129390.055556,886532,reviewed,matched,true,auto_confirmed
session_454291187f77e56b,S,2026-08-01,3,89,adb-observer,1,183.984,final-capture-complete,4,needs_review,3,complete,auction-protocol-v2,63,63,0,0,true,4997190,0.996295,39,5042663,45473,false,true,classifier,true,yolo26n_background_catalog_scored,true,143,1,1,12,8,16,3,6,4,2,8,19,2360,69744,129299.051282,992601,final_total_conflict,mismatched,false,conflict
session_fbd7e3d7bc9d1303,S,2026-08-01,3,90,adb-observer,1,191.265,final-capture-complete,5,complete,3,complete,auction-protocol-v2,77,77,0,0,true,2879833,0.987822,23,2879833,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,66,0,0,3,9,8,3,5,3,2,3,10,1814,96008,125210.130435,630423,reviewed,matched,true,auto_confirmed
session_074fa6d1699c27cf,S,2026-08-01,3,91,adb-observer,1,76.266,final-capture-complete,1,complete,3,complete,auction-protocol-v2,18,18,0,0,true,5753662,0.975228,60,5753662,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,168,0,0,9,25,18,8,17,7,4,6,26,1420,60614.0,95894.366667,776546,reviewed,matched,true,auto_confirmed
session_94b517393df03fdd,S,2026-08-01,3,92,adb-observer,1,195.39,final-capture-complete,4,complete_with_identity_review,3,complete,auction-protocol-v2,63,62,1,0,true,3966571,0.994643,37,3966571,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,121,1,0,9,10,13,5,6,5,5,2,19,6685,85093,107204.621622,540336,reviewed,matched,true,auto_confirmed
session_59918604c5474475,S,2026-08-01,3,93,adb-observer,1,140.172,final-capture-complete,3,complete_with_identity_review,3,complete,auction-protocol-v2,53,47,6,0,true,6309564,0.97788,49,6309564,0,true,true,classifier,true,yolo26n_background_catalog_scored,true,150,1,0,11,19,10,9,12,5,9,5,18,1420,71497,128766.612245,971708,reviewed,matched,true,auto_confirmed
