session_id,round,scope,event_code,effect,event_template,group_dimension,group_value,validator,value_scale,observed_value,reported_item_count,reported_cell_count,quality_codes,catalog_item_count,validation_expected,validation_matches,capture_sequence
session_c11f3b080db2a665,3,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,6,[3],1,1,True,2916
session_c11f3b080db2a665,4,public,108,reveal_outline_by_size,显示所有规格为3×2的藏品轮廓,size,3x2,size_3x2_count,1,0,1,6,[],0,1,True,2927
session_c11f3b080db2a665,4,personal,301,quality_item_count,显示本局白色品质藏品数量,quality,白,quality_白_count,1,1,0,0,[],0,1,True,2931
session_c11f3b080db2a665,5,public,604,quality_total_value,计算本局金色品质藏品总价值,quality,金,quality_金_total_value,1,644063,0,0,[],0,644063,True,2942
session_c11f3b080db2a665,5,personal,1703,reveal_position_by_quality,显示所有紫色品质藏品的位置,quality,紫,quality_紫_count,1,0,5,5,[],0,5,True,2947
session_d7574a7a0ac544fe,1,public,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,1307336,0,0,[],0,1307336,True,2963
session_d7574a7a0ac544fe,1,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,3,[4],1,1,True,2970
session_d7574a7a0ac544fe,2,public,105,reveal_outline_by_size,显示所有规格为2×2的藏品轮廓,size,2x2,size_2x2_count,1,0,5,20,[],0,5,True,2978
session_d7574a7a0ac544fe,2,personal,1807,size_average_value,计算本局所有规格为3×1的藏品平均价值,size,3x1,size_3x1_average_value,1,233561,0,0,[],0,233561.0,True,2982
session_2d5f80608fb3957c,1,public,502,reveal_identity_random,随机完整揭示3件藏品,random,3,fixed_item_count,1,0,3,15,"[3, 4]",3,3,True,2999
session_2d5f80608fb3957c,1,personal,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,466,0,0,[],0,466.666667,False,3004
session_2d5f80608fb3957c,2,public,101,reveal_outline_by_size,显示所有规格为1×1的藏品轮廓,size,1x1,size_1x1_count,1,0,3,3,[],0,3,True,3014
session_2d5f80608fb3957c,2,personal,1802,size_average_value,计算本局所有规格为1×2的藏品平均价值,size,1x2,size_1x2_average_value,1,124560,0,0,[],0,124560.0,True,3018
session_2d5f80608fb3957c,3,public,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,281034,0,0,[],0,281034,True,3029
session_2d5f80608fb3957c,3,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,3032
session_2d5f80608fb3957c,4,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,4,12,[],0,4,True,3044
session_2d5f80608fb3957c,4,personal,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,12428,0,0,[],0,12428,True,3049
session_27b6ccc4fdcd5e1b,1,public,1001,max_value_per_cell,显示本局单个单位格最高价值,global,max_value_per_cell,max_value_per_cell,1,176381,0,0,[],0,176381.666667,False,3065
session_27b6ccc4fdcd5e1b,1,personal,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,18442,0,0,[],0,18442,True,3072
session_5b820036d7023394,1,public,1001,max_value_per_cell,显示本局单个单位格最高价值,global,max_value_per_cell,max_value_per_cell,1,142861,0,0,[],0,142861.0,True,3087
session_5b820036d7023394,1,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,2,[4],1,1,True,3094
session_5b820036d7023394,2,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,5,15,[],0,5,True,3102
session_5b820036d7023394,2,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,3106
session_5b820036d7023394,3,public,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,0,12,12,[],0,12,True,3117
session_5b820036d7023394,3,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[2, 3]",0,2,True,3120
session_5b820036d7023394,4,public,107,reveal_outline_by_size,显示所有规格为3×1的藏品轮廓,size,3x1,size_3x1_count,1,0,3,9,[],0,3,True,3132
session_5b820036d7023394,4,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,2,[4],1,1,True,3135
session_5b820036d7023394,5,public,402,reveal_position_quality_random,随机显示5件藏品的位置与品质,random,5,fixed_item_count,1,0,5,5,"[2, 3, 4]",0,5,True,3147
session_5b820036d7023394,5,personal,1701,reveal_position_by_quality,显示所有白色品质藏品的位置,quality,白,quality_白_count,1,0,1,1,[],0,1,True,3151
session_c7f2c5ed265345c8,1,public,604,quality_total_value,计算本局金色品质藏品总价值,quality,金,quality_金_total_value,1,2821826,0,0,[],0,2821826,True,3168
session_c7f2c5ed265345c8,1,personal,1903,quality_average_area,计算本局所有紫色品质藏品的平均占用格数,quality,紫,quality_紫_average_area,100,364,0,0,[],0,364.285714,True,3173
session_c7f2c5ed265345c8,2,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,7,21,[],0,7,True,3185
session_c7f2c5ed265345c8,2,personal,1808,size_average_value,计算本局所有规格为3×2的藏品平均价值,size,3x2,size_3x2_average_value,1,50216,0,0,[],0,50216.75,False,3190
session_c7f2c5ed265345c8,3,public,402,reveal_position_quality_random,随机显示5件藏品的位置与品质,random,5,fixed_item_count,1,0,5,5,"[2, 3, 4]",0,5,True,3200
session_c7f2c5ed265345c8,3,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,3205
session_c7f2c5ed265345c8,4,public,104,reveal_outline_by_size,显示所有规格为2×1的藏品轮廓,size,2x1,size_2x1_count,1,0,4,8,[],0,4,True,3215
session_c7f2c5ed265345c8,4,personal,601,quality_total_value,计算本局白色品质藏品总价值,quality,白,quality_白_total_value,1,15160,0,0,[],0,15160,True,3220
session_c6adffd8b87ff095,1,public,1101,highest_quality,显示本局藏品的最高品质,global,highest_quality,highest_quality,1,5,0,0,[],0,5,True,3237
session_c6adffd8b87ff095,1,personal,1904,quality_average_area,计算本局所有金色品质藏品的平均占用格数,quality,金,quality_金_average_area,100,315,0,0,[],0,315.384615,True,3242
session_c6adffd8b87ff095,2,public,104,reveal_outline_by_size,显示所有规格为2×1的藏品轮廓,size,2x1,size_2x1_count,1,0,6,12,[],0,6,True,3252
session_c6adffd8b87ff095,2,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,3,[3],1,1,True,3255
session_c6adffd8b87ff095,3,public,1705,reveal_position_by_quality,显示所有彩色品质藏品的位置,quality,彩,quality_彩_count,1,0,1,1,[],0,1,True,3267
session_c6adffd8b87ff095,3,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,4,[4],1,1,True,3270
session_c6adffd8b87ff095,4,public,108,reveal_outline_by_size,显示所有规格为3×2的藏品轮廓,size,3x2,size_3x2_count,1,0,4,24,[],0,4,True,3282
session_c6adffd8b87ff095,4,personal,302,quality_item_count,显示本局蓝色品质藏品数量,quality,蓝,quality_蓝_count,1,10,0,0,[],0,10,True,3286
session_17182150c1f5f357,1,public,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,0,22,22,[],0,22,True,3303
session_17182150c1f5f357,1,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,3306
session_17182150c1f5f357,2,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,10,30,[],0,9,False,3318
session_17182150c1f5f357,2,personal,1807,size_average_value,计算本局所有规格为3×1的藏品平均价值,size,3x1,size_3x1_average_value,1,136477,0,0,[],0,136477.714286,False,3322
session_17182150c1f5f357,3,public,901,max_item_value,显示本局单件价值最高的藏品价值,global,max_item_value,max_item_value,1,302326,0,0,[],0,302326,True,3335
session_17182150c1f5f357,3,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[1, 3]",0,2,True,3340
session_17182150c1f5f357,4,public,102,reveal_outline_by_size,显示所有规格为1×2的藏品轮廓,size,1x2,size_1x2_count,1,0,9,18,[],0,10,False,3350
session_17182150c1f5f357,4,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[3, 4]",0,2,True,3355
session_ad8b27e30bd15c33,1,public,1201,total_occupied_cells,计算本局所有藏品的总占格数,global,total_occupied_cells,total_occupied_cells,1,162,0,0,[],0,162,True,3372
session_ad8b27e30bd15c33,1,personal,1903,quality_average_area,计算本局所有紫色品质藏品的平均占用格数,quality,紫,quality_紫_average_area,100,346,0,0,[],0,346.666667,False,3377
session_5907ab1536e2a5e6,1,public,1001,max_value_per_cell,显示本局单个单位格最高价值,global,max_value_per_cell,max_value_per_cell,1,634870,0,0,[],0,634870.75,False,3394
session_5907ab1536e2a5e6,1,personal,1902,quality_average_area,计算本局所有蓝色品质藏品的平均占用格数,quality,蓝,quality_蓝_average_area,100,228,0,0,[],0,228.571429,False,3401
session_5907ab1536e2a5e6,2,public,106,reveal_outline_by_size,显示所有规格为2×3的藏品轮廓,size,2x3,size_2x3_count,1,0,6,36,[],0,6,True,3409
session_5907ab1536e2a5e6,2,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,3,[3],1,1,True,3412
session_5907ab1536e2a5e6,3,public,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,0,8,8,[],0,8,True,3424
session_5907ab1536e2a5e6,3,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,1,[5],1,1,True,3427
session_5907ab1536e2a5e6,4,public,102,reveal_outline_by_size,显示所有规格为1×2的藏品轮廓,size,1x2,size_1x2_count,1,0,1,2,[],0,1,True,3440
session_5907ab1536e2a5e6,4,personal,301,quality_item_count,显示本局白色品质藏品数量,quality,白,quality_白_count,1,1,0,0,[],0,1,True,3444
session_5907ab1536e2a5e6,5,public,402,reveal_position_quality_random,随机显示5件藏品的位置与品质,random,5,fixed_item_count,1,0,5,5,"[2, 3, 4]",0,5,True,3455
session_5907ab1536e2a5e6,5,personal,1703,reveal_position_by_quality,显示所有紫色品质藏品的位置,quality,紫,quality_紫_count,1,0,12,12,[],0,12,True,3459
session_71ddbb0b7f647d6d,1,public,1201,total_occupied_cells,计算本局所有藏品的总占格数,global,total_occupied_cells,total_occupied_cells,1,56,0,0,[],0,56,True,3477
session_71ddbb0b7f647d6d,1,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,6,[3],1,1,True,3486
session_71ddbb0b7f647d6d,2,public,101,reveal_outline_by_size,显示所有规格为1×1的藏品轮廓,size,1x1,size_1x1_count,1,0,3,3,[],0,3,True,3493
session_71ddbb0b7f647d6d,2,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,3497
session_233af4d3b066f1f1,1,public,1101,highest_quality,显示本局藏品的最高品质,global,highest_quality,highest_quality,1,5,0,0,[],0,5,True,3513
session_233af4d3b066f1f1,1,personal,1903,quality_average_area,计算本局所有紫色品质藏品的平均占用格数,quality,紫,quality_紫_average_area,100,283,0,0,[],0,283.333333,True,3517
session_233af4d3b066f1f1,2,public,102,reveal_outline_by_size,显示所有规格为1×2的藏品轮廓,size,1x2,size_1x2_count,1,0,3,6,[],0,3,True,3528
session_233af4d3b066f1f1,2,personal,1808,size_average_value,计算本局所有规格为3×2的藏品平均价值,size,3x2,size_3x2_average_value,1,28317,0,0,[],0,28317.0,True,3532
session_233af4d3b066f1f1,3,public,502,reveal_identity_random,随机完整揭示3件藏品,random,3,fixed_item_count,1,0,3,13,"[2, 4]",3,3,True,3543
session_233af4d3b066f1f1,3,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,3547
session_233af4d3b066f1f1,4,public,106,reveal_outline_by_size,显示所有规格为2×3的藏品轮廓,size,2x3,size_2x3_count,1,0,4,24,[],0,4,True,3558
session_233af4d3b066f1f1,4,personal,602,quality_total_value,计算本局蓝色品质藏品总价值,quality,蓝,quality_蓝_total_value,1,109627,0,0,[],0,109627,True,3562
session_063532eb30650198,1,public,1201,total_occupied_cells,计算本局所有藏品的总占格数,global,total_occupied_cells,total_occupied_cells,1,100,0,0,[],0,100,True,3579
session_063532eb30650198,1,personal,1902,quality_average_area,计算本局所有蓝色品质藏品的平均占用格数,quality,蓝,quality_蓝_average_area,100,300,0,0,[],0,300.0,True,3586
session_063532eb30650198,2,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,3,9,[],0,3,True,3595
session_063532eb30650198,2,personal,501,reveal_identity_random,随机完整揭示1件藏品,random,1,fixed_item_count,1,0,1,3,[3],1,1,True,3602
session_6d60487494332906,1,public,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,0,7,7,[],0,7,True,3620
session_6d60487494332906,1,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[3, 4]",0,2,True,3624
session_6d60487494332906,2,public,104,reveal_outline_by_size,显示所有规格为2×1的藏品轮廓,size,2x1,size_2x1_count,1,0,2,4,[],0,2,True,3635
session_6d60487494332906,2,personal,1801,size_average_value,计算本局所有规格为1×1的藏品平均价值,size,1x1,size_1x1_average_value,1,50949,0,0,[],0,50949.25,True,3639
session_6d60487494332906,3,public,1101,highest_quality,显示本局藏品的最高品质,global,highest_quality,highest_quality,1,4,0,0,[],0,4,True,3650
session_6d60487494332906,3,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[2, 3]",0,2,True,3654
session_cd22ca68fd71f7c6,1,public,402,reveal_position_quality_random,随机显示5件藏品的位置与品质,random,5,fixed_item_count,1,0,5,5,"[2, 3, 4]",0,5,True,3672
session_cd22ca68fd71f7c6,1,personal,302,quality_item_count,显示本局蓝色品质藏品数量,quality,蓝,quality_蓝_count,1,10,0,0,[],0,10,True,3677
session_cd22ca68fd71f7c6,2,public,103,reveal_outline_by_size,显示所有规格为1×3的藏品轮廓,size,1x3,size_1x3_count,1,0,4,12,[],0,4,True,3688
session_cd22ca68fd71f7c6,2,personal,1806,size_average_value,计算本局所有规格为2×3的藏品平均价值,size,2x3,size_2x3_average_value,1,96819,0,0,[],0,96819.0,True,3694
session_cd22ca68fd71f7c6,3,public,604,quality_total_value,计算本局金色品质藏品总价值,quality,金,quality_金_total_value,1,2837067,0,0,[],0,2837067,True,3701
session_cd22ca68fd71f7c6,3,personal,201,reveal_position_random,随机显示4件藏品的位置,random,4,fixed_item_count,1,0,4,4,[],0,4,True,3704
session_cd22ca68fd71f7c6,4,public,104,reveal_outline_by_size,显示所有规格为2×1的藏品轮廓,size,2x1,size_2x1_count,1,0,6,12,[],0,6,True,3714
session_cd22ca68fd71f7c6,4,personal,1901,quality_average_area,计算本局所有白色品质藏品的平均占用格数,quality,白,quality_白_average_area,100,133,0,0,[],0,133.333333,True,3717
session_cd22ca68fd71f7c6,5,public,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,0,17,17,[],0,17,True,3727
session_cd22ca68fd71f7c6,5,personal,1702,reveal_position_by_quality,显示所有蓝色品质藏品的位置,quality,蓝,quality_蓝_count,1,0,10,10,[],0,10,True,3730
session_07751fd6e6826ba5,1,public,304,quality_item_count,显示本局金色品质藏品数量,quality,金,quality_金_count,1,4,0,0,[],0,4,True,3746
session_07751fd6e6826ba5,1,personal,1902,quality_average_area,计算本局所有蓝色品质藏品的平均占用格数,quality,蓝,quality_蓝_average_area,100,500,0,0,[],0,500.0,True,3753
session_38fe9c19d7a2b877,1,public,1704,reveal_position_by_quality,显示所有金色品质藏品的位置,quality,金,quality_金_count,1,0,7,7,[],0,7,True,3767
session_38fe9c19d7a2b877,1,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,"[1, 3]",0,2,True,3771
session_38fe9c19d7a2b877,2,public,105,reveal_outline_by_size,显示所有规格为2×2的藏品轮廓,size,2x2,size_2x2_count,1,0,1,4,[],0,1,True,3782
session_38fe9c19d7a2b877,2,personal,1801,size_average_value,计算本局所有规格为1×1的藏品平均价值,size,1x1,size_1x1_average_value,1,25687,0,0,[],0,25687.666667,False,3786
session_38fe9c19d7a2b877,3,public,402,reveal_position_quality_random,随机显示5件藏品的位置与品质,random,5,fixed_item_count,1,0,5,5,"[2, 3, 4, 5]",0,5,True,3797
session_38fe9c19d7a2b877,3,personal,401,reveal_position_quality_random,随机显示2件藏品的位置与品质,random,2,fixed_item_count,1,0,2,2,[3],0,2,True,3801
session_38fe9c19d7a2b877,4,public,101,reveal_outline_by_size,显示所有规格为1×1的藏品轮廓,size,1x1,size_1x1_count,1,0,3,3,[],0,3,True,3812
